Year,Award_Name,Category,Won_not,person_id,imdb_id
1990,Oscar,Actress in a Supporting Role,,nm0000966,tt0552675
1990,Oscar,Actress in a Supporting Role,,nm0000906,tt0099703
1990,Oscar,Actress in a Leading Role,1,nm0000870,tt0100157
1990,Oscar,Music (Original Score),,nm0002354,tt0099785
1990,Oscar,Actress in a Supporting Role,,nm0002663,tt0100935
1990,Oscar,Cinematography,,nm0003542,tt0099762
1990,Oscar,Music (Original Score),,nm0003574,tt0087329
1990,Oscar,Film Editing,,nm0004555,tt0087329
1990,Oscar,Music (Original Score),,nm0005271,tt0099073
1990,Oscar,Actress in a Leading Role,,nm0000658,tt0100395
1990,Oscar,Cinematography,,nm0005679,tt0099073
1990,Oscar,Actor in a Supporting Role,1,nm0000582,tt5679188
1990,Oscar,Cinematography,1,nm0005871,
1990,Oscar,Actor in a Leading Role,1,nm0000460,tt0100486
1990,Oscar,Cinematography,,nm0005886,tt0028785
1990,Oscar,Actor in a Supporting Role,,nm0000412,tt0910278
1990,Oscar,Directing,,nm0000338,tt0705783
1990,Oscar,Music (Original Score),1,nm0000290,tt2144413
1990,Oscar,Directing,,nm0000217,tt0611355
1990,Oscar,Costume Design,,nm0042739,tt0099073
1990,Oscar,Actress in a Leading Role,,nm0000210,tt0100405
1990,Oscar,Writing (Screenplay Based on Material from Another Medium),1,nm0086658,
1990,Oscar,Short Film (Animated),,nm0102547,
1990,Oscar,Actress in a Supporting Role,1,nm0000155,tt0087329
1990,Oscar,Costume Design,,nm0134382,tt0028785
1990,Oscar,Actor in a Leading Role,,nm0000134,tt0099077
1990,Oscar,Directing,1,nm0000126,tt0382516
1990,Oscar,Actor in a Leading Role,,nm0000126,tt0382516
1990,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0000095,tt0058893
1990,Oscar,Honorary Award,1,nm0000047,tt0746620
1990,Oscar,Short Film (Live Action),1,nm0203215,tt0100076
1990,Oscar,Writing (Screenplay Based on Material from Another Medium),,,tt5679188
1990,Oscar,Best Picture,,,tt5679188
1990,Oscar,Foreign Language Film,,,tt0769821
1990,Oscar,Writing (Screenplay Based on Material from Another Medium),,nm0443582,tt0100486
1990,Oscar,Foreign Language Film,,,tt0511173
1990,Oscar,Costume Design,,nm0587818,tt0000598
1990,Oscar,Short Film (Animated),1,nm0661910,tt0099317
1990,Oscar,Short Film (Animated),,nm0661910,tt0104361
1990,Oscar,Writing (Screenplay Written Directly for the Screen),1,nm0748022,tt0087329
1990,Oscar,Film Editing,,nm0774817,tt10073912
1990,Oscar,Directing,,nm0775447,tt0100486
1990,Oscar,Documentary (Feature),,,tt0100900
1990,Oscar,Special Achievement Award (Visual Effects),1,,tt0100802
1990,Oscar,Sound Effects Editing,,,tt0100802
1990,Oscar,Sound,,,tt0100802
1990,Oscar,Documentary (Short Subject),,,tt0100517
1990,Oscar,Foreign Language Film,,,tt0099902
1990,Oscar,Sound Effects Editing,1,,tt0099810
1990,Oscar,Sound,,,tt0099810
1990,Oscar,Film Editing,,,tt0099810
1990,Oscar,Documentary (Feature),,,tt0099598
1990,Oscar,Sound Effects Editing,,,tt0099582
1990,Oscar,Costume Design,1,nm0820037,tt0042367
1990,Oscar,Makeup,,,tt0099487
1990,Oscar,Short Film (Live Action),,,tt0099382
1990,Oscar,Documentary (Short Subject),1,,tt0099372
1990,Oscar,Sound,,,tt0099371
1990,Oscar,Documentary (Short Subject),,,tt0099257
1990,Oscar,Documentary (Short Subject),,,tt0099191
1990,Oscar,Documentary (Feature),,,tt0099185
1990,Oscar,Short Film (Live Action),,,tt0099182
1990,Oscar,Documentary (Feature),,,tt0099121
1990,Oscar,Short Film (Live Action),,,tt0098962
1990,Oscar,Art Direction,1,nm0870510,tt0028785
1990,Oscar,Makeup,1,nm0870510,tt0028785
1990,Oscar,Sound,,nm0870510,tt0028785
1990,Oscar,Film Editing,1,nm0871423,tt7747470
1990,Oscar,Medal of Commendation,1,nm0874319,
1990,Oscar,Writing (Screenplay Based on Material from Another Medium),,nm0922799,tt0099703
1990,Oscar,Cinematography,,nm0932336,tt4477262
1990,Oscar,Actress in a Leading Role,,nm0940946,tt0100200
1990,Oscar,Costume Design,,nm0952747,
1990,Oscar,Best Picture,,nm10221260,tt0087329
1990,Oscar,Music (Original Score),,nm11455359,tt0099747
1990,Oscar,Actor in a Leading Role,,nm11473165,tt0042367
1990,Oscar,Art Direction,,nm11473165,tt0042367
1990,Oscar,Foreign Language Film,,nm11473165,tt0042367
1990,Oscar,Makeup,,nm11473165,tt0042367
1990,Oscar,Art Direction,,nm12236062,tt0000598
1990,Oscar,Foreign Language Film,1,,tt0048683
1990,Oscar,Best Picture,,nm5022501,tt0099077
1990,Oscar,Gordon E. Sawyer Award,1,nm6312290,
1990,Oscar,Documentary (Feature),1,nm9107459,tt0054622
1990,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0001469,tt0099073
1991,Oscar,Documentary (Feature),,,tt0103260
1991,Oscar,Actor in a Supporting Role,1,nm0001588,tt0101587
1991,Oscar,Art Direction,,,tt0101410
1991,Oscar,Actress in a Supporting Role,1,nm0001689,tt0101889
1991,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0481418,tt0101889
1991,Oscar,Foreign Language Film,,,tt1740342
1991,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0005436,tt2130716
1991,Oscar,Costume Design,,nm0616848,tt0057729
1991,Oscar,Best Picture,,,tt0024866
1991,Oscar,Sound,,,tt0024866
1991,Oscar,Actress in a Leading Role,1,nm0000149,tt0102926
1991,Oscar,Directing,,nm0005436,tt2130716
1991,Oscar,Writing (Screenplay Written Directly for the Screen),,,tt0041424
1991,Oscar,Actress in a Supporting Role,,nm0000496,tt0055824
1991,Oscar,Actress in a Supporting Role,,nm0001788,tt0101921
1991,Oscar,Foreign Language Film,,,tt0034886
1991,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),1,nm0848217,tt0102926
1991,Oscar,Costume Design,,nm0694018,tt0102057
1991,Oscar,Foreign Language Film,,nm6368848,tt0043654
1991,Oscar,Actress in a Supporting Role,,nm0002663,tt0102753
1991,Oscar,Writing (Screenplay Written Directly for the Screen),1,nm0451884,tt0103074
1991,Oscar,Visual Effects,,nm6170102,tt0101393
1991,Oscar,Sound Effects Editing,,nm6170102,tt0101393
1991,Oscar,Sound,,nm6170102,tt0101393
1991,Oscar,Gordon E. Sawyer Award,1,nm0366063,tt2146197
1991,Oscar,Documentary (Feature),1,,tt0102114
1991,Oscar,Actress in a Supporting Role,,nm0625075,tt0102713
1991,Oscar,Actress in a Leading Role,,nm0000133,tt0103074
1991,Oscar,Visual Effects,,nm12034926,tt0102057
1991,Oscar,Music (Original Score),,nm0001553,tt0101516
1991,Oscar,Best Picture,,nm10055550,tt0101516
1991,Oscar,Actress in a Leading Role,,nm0000215,tt0103074
1991,Oscar,Music (Original Score),,nm0002354,tt0102138
1991,Oscar,Film Editing,1,,tt0102138
1991,Oscar,Art Direction,1,nm10055550,tt0101516
1991,Oscar,Actor in a Supporting Role,,nm0503627,tt0101410
1991,Oscar,Film Editing,,nm0357421,tt0101605
1991,Oscar,Music (Original Score),,nm0006070,tt0101889
1991,Oscar,Directing,,nm0001469,tt0101516
1991,Oscar,Directing,,nm0000631,tt0103074
1991,Oscar,Music (Original Score),1,nm0579678,tt0024866
1991,Oscar,Actress in a Leading Role,,nm0000368,tt0102753
1991,Oscar,Best Picture,,,tt0102138
1991,Oscar,Art Direction,,,tt0101889
1991,Oscar,Actress in a Leading Role,,nm0000541,tt0101902
1991,Oscar,Film Editing,,nm0570947,tt0102926
1991,Oscar,Honorary Award,1,nm0006249,tt0084631
1991,Oscar,Sound,,,tt0102138
1991,Oscar,Actor in a Leading Role,,nm0000134,tt0055824
1991,Oscar,Music (Original Score),,nm0006133,tt0102713
1991,Oscar,Cinematography,,nm0005679,tt0101516
1991,Oscar,Cinematography,1,nm0724744,tt0102138
1991,Oscar,Foreign Language Film,,nm2798051,tt0676846
1991,Oscar,Costume Design,1,nm0938717,tt0101516
1991,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,,tt0102138
1991,Oscar,Short Film (Live Action),,,tt0101456
1991,Oscar,Documentary (Short Subject),,,tt0102320
1991,Oscar,Cinematography,,nm0004229,tt0103064
1991,Oscar,Documentary (Short Subject),,,tt0102406
1991,Oscar,Documentary (Feature),,,tt0101693
1991,Oscar,Irving G. Thalberg Memorial Award,1,nm0000184,tt0879459
1991,Oscar,Directing,1,nm0001129,tt0102926
1991,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,,tt0101921
1991,Oscar,Costume Design,,nm0395224,tt0101410
1991,Oscar,Film Editing,,nm0633677,tt0103074
1991,Oscar,Foreign Language Film,1,,tt0102426
1991,Oscar,Documentary (Short Subject),,,tt0102430
1991,Oscar,Art Direction,,,tt0102713
1991,Oscar,Best Picture,,,tt0102713
1991,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,,tt0102713
1991,Oscar,Best Picture,1,,tt0102926
1991,Oscar,Sound,,,tt0102926
1991,Oscar,Costume Design,,nm0430452,tt0025442
1991,Oscar,Actor in a Leading Role,,nm0000560,tt0102713
1991,Oscar,Film Editing,,,tt0103064
1991,Oscar,Makeup,1,,tt0103064
1991,Oscar,Actor in a Leading Role,,nm0000886,tt0101516
1991,Oscar,Cinematography,,nm0000939,tt0103074
1991,Oscar,Short Film (Animated),,nm0863195,tt0102997
1991,Oscar,Cinematography,,nm0003551,tt0102713
1991,Oscar,Actor in a Leading Role,,nm0000245,tt0101889
1991,Oscar,Short Film (Animated),,nm0385975,tt0101468
1991,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0002140,tt0099776
1991,Oscar,Medal of Commendation,1,nm0836231,
1991,Oscar,Directing,,nm0000231,tt0102138
1991,Oscar,Art Direction,,nm12034926,tt0102057
1991,Oscar,Makeup,,nm12034926,tt0102057
1991,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0864812,tt0101516
1991,Oscar,Short Film (Animated),1,nm0337319,tt0102392
1991,Oscar,Sound,1,,tt0103064
1991,Oscar,Actor in a Supporting Role,,nm0000172,tt0101516
1991,Oscar,Short Film (Live Action),,nm9296260,tt0102268
1991,Oscar,Short Film (Live Action),1,,tt0108086
1991,Oscar,Sound Effects Editing,1,,tt0103064
1991,Oscar,Actor in a Supporting Role,,nm0001426,tt0101516
1991,Oscar,Actor in a Supporting Role,,nm0000169,tt0102138
1991,Oscar,Actor in a Leading Role,1,nm0000164,tt0102926
1991,Oscar,Visual Effects,1,,tt0103064
1992,Oscar,Art Direction,1,,tt0065860
1992,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0325743,tt0105323
1992,Oscar,Honorary Award,1,nm0000019,tt0971319
1992,Oscar,Short Film (Live Action),1,nm0439748,tt0044284
1992,Oscar,Directing,,nm0000976,tt0105323
1992,Oscar,Directing,,nm0001403,tt0104036
1992,Oscar,Foreign Language Film,1,nm2617747,tt0104507
1992,Oscar,Music (Original Score),,nm0000290,tt0103939
1992,Oscar,Foreign Language Film,,nm2370327,tt0069202
1992,Oscar,Art Direction,,nm10248534,tt0103939
1992,Oscar,Actress in a Leading Role,,nm0001521,tt0105107
1992,Oscar,Writing (Screenplay Written Directly for the Screen),1,nm0001403,tt0104036
1992,Oscar,Music (Original Song),1,,tt7408392
1992,Oscar,Costume Design,,nm0938717,tt0105629
1992,Oscar,Costume Design,,nm0137148,tt0068903
1992,Oscar,Film Editing,,nm0659013,tt0104036
1992,Oscar,Jean Hersholt Humanitarian Award,1,nm0000072,tt0258546
1992,Oscar,Actor in a Supporting Role,,nm0001601,tt0104928
1992,Oscar,Short Film (Live Action),,nm0658585,tt0104032
1992,Oscar,Actress in a Supporting Role,1,nm0000673,tt0104952
1992,Oscar,Costume Design,,nm0621042,tt0026313
1992,Oscar,Actor in a Supporting Role,1,nm0000432,tt0105695
1992,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0672459,tt0105695
1992,Oscar,Actress in a Leading Role,,nm0000366,tt0104507
1992,Oscar,Actress in a Supporting Role,,nm0001669,tt0071387
1992,Oscar,Film Editing,,nm0674419,tt0105151
1992,Oscar,Actor in a Leading Role,,nm0000142,tt0105695
1992,Oscar,Cinematography,,nm0005709,tt0422673
1992,Oscar,Short Film (Animated),1,nm0336049,tt0104908
1992,Oscar,Short Film (Animated),,nm0667912,
1992,Oscar,Directing,1,nm0000142,tt0105695
1992,Oscar,Short Film (Animated),,nm0010505,tt0085136
1992,Oscar,Cinematography,,nm0005726,tt0105695
1992,Oscar,Sound,1,,tt0001728
1992,Oscar,Short Film (Live Action),,nm6413621,tt0071351
1992,Oscar,Music (Original Score),1,nm0015785,tt0103639
1992,Oscar,Foreign Language Film,,,tt0227275
1992,Oscar,Sound,,nm0015785,tt0103639
1992,Oscar,Sound Effects Editing,,nm0015785,tt0103639
1992,Oscar,Cinematography,,nm0682503,tt0065860
1992,Oscar,Cinematography,1,nm0003542,
1992,Oscar,Film Editing,1,nm0185088,tt0105695
1992,Oscar,Directing,,nm0000265,tt0105151
1992,Oscar,Music (Original Score),,nm0006142,tt12585840
1992,Oscar,Film Editing,,nm0881973,tt0103772
1992,Oscar,Art Direction,,,tt4123980
1992,Oscar,Sound,,,tt0092132
1992,Oscar,Sound Effects Editing,,,tt0092132
1992,Oscar,Documentary (Short Subject),,,tt0105805
1992,Oscar,Actress in a Supporting Role,,nm0687506,tt0026313
1992,Oscar,Actress in a Leading Role,,nm0000215,tt0104756
1992,Oscar,Art Direction,,nm8313441,tt0105629
1992,Oscar,Sound,,,tt0105695
1992,Oscar,Best Picture,1,,tt0105695
1992,Oscar,Art Direction,,,tt0105695
1992,Oscar,Film Editing,,nm0500371,tt0104257
1992,Oscar,Makeup,1,,tt4123980
1992,Oscar,Short Film (Animated),,,tt0105335
1992,Oscar,Best Picture,,,tt0105323
1992,Oscar,Sound Effects Editing,1,,tt4123980
1992,Oscar,Short Film (Live Action),,nm4665206,tt0088949
1992,Oscar,Actor in a Leading Role,,nm0000375,tt0103939
1992,Oscar,Documentary (Feature),1,,tt0105089
1992,Oscar,Documentary (Feature),,,tt0104946
1992,Oscar,Writing (Screenplay Written Directly for the Screen),,,tt0104756
1992,Oscar,Documentary (Feature),,,tt0104721
1992,Oscar,Medal of Commendation,1,nm1468620,
1992,Oscar,Short Film (Live Action),,,tt0104669
1992,Oscar,Makeup,,,tt0104427
1992,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0295030,
1992,Oscar,Documentary (Feature),,,tt0104275
1992,Oscar,Documentary (Short Subject),1,,tt0104167
1992,Oscar,Visual Effects,1,,tt0104070
1992,Oscar,Foreign Language Film,,,tt0104046
1992,Oscar,Best Picture,,,tt0104036
1992,Oscar,Documentary (Short Subject),,,tt0103985
1992,Oscar,Documentary (Feature),,,tt0103938
1992,Oscar,Music (Original Score),,nm0006442,tt0065860
1992,Oscar,Documentary (Short Subject),,,tt0103803
1992,Oscar,Visual Effects,,,tt0103776
1992,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),1,nm0695609,tt0065860
1992,Oscar,Actress in a Leading Role,,nm0000201,tt0104765
1992,Oscar,Jean Hersholt Humanitarian Award,1,nm0000030,tt0296559
1992,Oscar,Actor in a Supporting Role,,nm0000199,tt0104348
1992,Oscar,Actor in a Leading Role,1,nm0000199,tt0105323
1992,Oscar,Costume Design,,,tt0065860
1992,Oscar,Best Picture,,,tt0065860
1992,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0866062,tt0105151
1992,Oscar,Makeup,,,tt0103776
1992,Oscar,Documentary (Short Subject),,,tt0103728
1992,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0055726,tt0026313
1992,Oscar,Foreign Language Film,,,tt0511173
1992,Oscar,Sound,,nm3826635,tt0104257
1992,Oscar,Actor in a Supporting Role,,nm0000197,tt0104257
1992,Oscar,Best Picture,,nm3826635,tt0104257
1992,Oscar,Gordon E. Sawyer Award,1,nm3802684,
1992,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0000626,tt0105107
1992,Oscar,Visual Effects,,,tt10499182
1992,Oscar,Actress in a Supporting Role,,nm0001114,tt0104466
1992,Oscar,Music (Original Score),,nm0000025,tt0103772
1992,Oscar,Short Film (Animated),,nm0077651,tt0105311
1992,Oscar,Actor in a Leading Role,,nm0000243,tt0068903
1992,Oscar,Actress in a Leading Role,1,nm0000668,tt0065860
1992,Oscar,Actor in a Supporting Role,,nm0001109,tt0104036
1992,Oscar,Cinematography,,nm0005664,tt0104427
1992,Oscar,Actor in a Leading Role,,nm0001653,tt0104036
1992,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0000095,tt0104466
1992,Oscar,Actress in a Supporting Role,,nm0000603,tt0065860
1992,Oscar,Costume Design,1,nm0411130,tt1841300
1992,Oscar,Directing,,nm0412465,tt0065860
1993,Oscar,Short Film (Live Action),,,tt0023321
1993,Oscar,Foreign Language Film,,,tt0104403
1993,Oscar,Actor in a Leading Role,1,nm0000158,tt0107818
1993,Oscar,Costume Design,,,tt0108052
1993,Oscar,Actor in a Supporting Role,,nm0000138,tt0108550
1993,Oscar,Directing,,nm0000265,tt0108122
1993,Oscar,Actress in a Supporting Role,1,nm0001593,tt0107822
1993,Oscar,Honorary Award,1,nm0000039,tt0746380
1993,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),1,nm0001873,tt0108052
1993,Oscar,Foreign Language Film,,,tt0140770
1993,Oscar,Actor in a Leading Role,,nm0000401,tt0108551
1993,Oscar,Makeup,1,nm11288223,tt0107614
1993,Oscar,Film Editing,,nm0167613,tt0107206
1993,Oscar,Short Film (Live Action),,,tt0112917
1993,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0629933,tt0090005
1993,Oscar,Short Film (Animated),,,tt0020419
1993,Oscar,Short Film (Animated),,nm0048734,tt0108494
1993,Oscar,Short Film (Animated),,nm0658453,tt0106428
1993,Oscar,Jean Hersholt Humanitarian Award,1,nm0000056,tt0611197
1993,Oscar,Music (Original Score),1,nm0002354,tt0108052
1993,Oscar,Music (Original Score),,nm0006133,tt0001227
1993,Oscar,Cinematography,,nm0238698,tt0107822
1993,Oscar,Short Film (Animated),1,nm0661910,tt0108598
1993,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0638913,tt0107818
1993,Oscar,Short Film (Live Action),1,nm0200500,
1993,Oscar,Actress in a Leading Role,1,nm0000456,tt0107822
1993,Oscar,Art Direction,,nm1075441,tt0107756
1993,Oscar,Directing,,nm0412465,tt0107943
1993,Oscar,Actor in a Leading Role,,nm0000164,tt0107943
1993,Oscar,Actress in a Leading Role,,nm0000668,tt0107943
1993,Oscar,Music (Original Score),,nm0000930,tt0014651
1993,Oscar,Makeup,,,tt0108052
1993,Oscar,Sound,,,tt0001227
1993,Oscar,Best Picture,,,tt0107207
1993,Oscar,Documentary (Feature),1,,tt0107177
1993,Oscar,Best Picture,1,,tt0108052
1993,Oscar,Sound,,,tt0108052
1993,Oscar,Film Editing,,nm0353074,tt0107822
1993,Oscar,Sound,,,tt0107004
1993,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,,tt0107207
1993,Oscar,Short Film (Live Action),,,tt0106766
1993,Oscar,Writing (Screenplay Written Directly for the Screen),,,tt0108160
1993,Oscar,Actor in a Supporting Role,,nm0000146,tt0108052
1993,Oscar,Documentary (Short Subject),1,,tt0106694
1993,Oscar,Visual Effects,,,tt0106582
1993,Oscar,Sound Effects Editing,,,tt0106582
1993,Oscar,Sound,,,tt0106582
1993,Oscar,Sound,1,,tt0107290
1993,Oscar,Film Editing,,nm0357421,tt0107207
1993,Oscar,Documentary (Feature),,,tt0108515
1993,Oscar,Documentary (Short Subject),,,tt0106555
1993,Oscar,Sound Effects Editing,1,,tt0107290
1993,Oscar,Costume Design,1,nm0675951,tt0014651
1993,Oscar,Music (Original Score),,nm0006442,tt0107943
1993,Oscar,Documentary (Feature),,,tt0018765
1993,Oscar,Documentary (Feature),,,tt0106485
1993,Oscar,Documentary (Short Subject),,,tt0106431
1993,Oscar,Art Direction,,,tt0106220
1993,Oscar,Cinematography,,nm0152469,tt0001227
1993,Oscar,Short Film (Live Action),,nm0280955,
1993,Oscar,Directing,,nm0006487,tt0107207
1993,Oscar,Actor in a Leading Role,,nm0000553,tt0108052
1993,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,,tt0014651
1993,Oscar,Visual Effects,1,,tt0107290
1993,Oscar,Makeup,,,tt0107818
1993,Oscar,Actress in a Supporting Role,,nm0001609,tt0106881
1993,Oscar,Best Picture,,,tt0107822
1993,Oscar,Foreign Language Film,,nm11990790,tt10095098
1993,Oscar,Foreign Language Film,1,nm0816660,tt0103791
1993,Oscar,Art Direction,,,tt0107943
1993,Oscar,Art Direction,,,tt0014651
1993,Oscar,Film Editing,1,nm0434883,tt0108052
1993,Oscar,Costume Design,,nm0666253,tt0107822
1993,Oscar,Actor in a Leading Role,,nm0000358,tt0107207
1993,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0695609,tt0107943
1993,Oscar,Directing,1,nm0000229,tt0108052
1993,Oscar,Actor in a Supporting Role,1,nm0000169,tt0001227
1993,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0002657,tt0106673
1993,Oscar,Foreign Language Film,,nm6368848,tt0043654
1993,Oscar,Actress in a Supporting Role,,nm0000213,tt0014651
1993,Oscar,Costume Design,,,tt0107943
1993,Oscar,Sound Effects Editing,,,tt0001227
1993,Oscar,Cinematography,,nm0005734,tt0108065
1993,Oscar,Directing,,nm0001005,tt0107822
1993,Oscar,Music (Original Score),,nm0006115,tt0095158
1993,Oscar,Best Picture,,,tt0107943
1993,Oscar,Costume Design,,nm0694308,tt0107756
1993,Oscar,Actor in a Supporting Role,,nm0000592,tt0107207
1993,Oscar,Actress in a Leading Role,,nm0000700,tt0090005
1993,Oscar,Actress in a Leading Role,,nm0000291,tt0108551
1993,Oscar,Film Editing,,,tt0001227
1993,Oscar,Actress in a Leading Role,,nm0000330,tt0108149
1993,Oscar,Documentary (Feature),,,tt0002872
1993,Oscar,Actress in a Supporting Role,,nm0000456,tt0095158
1993,Oscar,Writing (Screenplay Written Directly for the Screen),1,nm0001005,tt0107822
1993,Oscar,Art Direction,1,,tt0108052
1993,Oscar,Cinematography,1,nm0001405,tt0108052
1993,Oscar,Best Picture,,,tt0001227
1993,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0536587,tt0107206
1993,Oscar,Gordon E. Sawyer Award,1,nm1468620,
1993,Oscar,Actor in a Supporting Role,,nm0000518,tt0107206
1993,Oscar,Actress in a Supporting Role,,nm0000668,tt0107207
1994,Oscar,Documentary (Feature),,,tt0109839
1994,Oscar,Actor in a Leading Role,,nm0000237,tt0110912
1994,Oscar,Actress in a Supporting Role,,nm0000236,tt0538143
1994,Oscar,Music (Original Score),,nm0006106,tt11453696
1994,Oscar,Actress in a Supporting Role,,nm0000235,tt0110912
1994,Oscar,Actor in a Supporting Role,,nm0006890,tt0110932
1994,Oscar,Directing,,nm0000233,tt0110912
1994,Oscar,Actress in a Leading Role,,nm0001669,tt0111454
1994,Oscar,Documentary (Feature),,nm0346549,tt0109519
1994,Oscar,Documentary (Short Subject),1,nm0346549,tt0111436
1994,Oscar,Documentary (Short Subject),,,tt0027049
1994,Oscar,Makeup,,,tt3954930
1994,Oscar,Actress in a Leading Role,,nm0000215,tt0109446
1994,Oscar,Actress in a Supporting Role,,nm0365281,tt0111454
1994,Oscar,Costume Design,,nm0041181,tt0009309
1994,Oscar,Makeup,1,nm10064806,tt0109707
1994,Oscar,Actress in a Leading Role,,nm0000213,tt0009309
1994,Oscar,Cinematography,1,nm0001799,tt0110322
1994,Oscar,Short Film (Animated),,,tt0041007
1994,Oscar,Art Direction,,,tt11453696
1994,Oscar,Directing,,nm0001425,tt0066288
1994,Oscar,Foreign Language Film,,,tt11191510
1994,Oscar,Documentary (Feature),,nm0045321,tt0109934
1994,Oscar,Short Film (Animated),,nm0240196,
1994,Oscar,Music (Original Score),,nm0006293,tt0109830
1994,Oscar,Documentary (Feature),,nm0389161,tt0109465
1994,Oscar,Foreign Language Film,,,tt10682780
1994,Oscar,Cinematography,,nm0005845,tt0111756
1994,Oscar,Actress in a Supporting Role,1,nm0001848,
1994,Oscar,Short Film (Live Action),1,nm10188107,tt0111486
1994,Oscar,Music (Original Score),1,nm0001877,tt0110357
1994,Oscar,Costume Design,,nm0081001,
1994,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0001921,tt0110932
1994,Oscar,Actress in a Supporting Role,,nm0000545,tt0110428
1994,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0001104,tt0111161
1994,Oscar,Medal of Commendation,1,nm0094911,
1994,Oscar,Actor in a Supporting Role,,nm0000168,tt0110912
1994,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0000914,tt0012507
1994,Oscar,Foreign Language Film,1,nm2370327,tt0069202
1994,Oscar,Actress in a Leading Role,1,nm0001448,tt0109306
1994,Oscar,Film Editing,,nm0290358,tt0111161
1994,Oscar,Actor in a Supporting Role,1,nm0001445,tt0109707
1994,Oscar,Sound,1,nm0817509,tt0008614
1994,Oscar,Film Editing,,nm0817509,tt0008614
1994,Oscar,Honorary Award,1,nm0000774,tt5443940
1994,Oscar,Music (Original Score),,nm0002353,tt0009309
1994,Oscar,Music (Original Score),,nm0002353,tt0111161
1994,Oscar,Directing,,nm0000602,tt0110932
1994,Oscar,Actor in a Leading Role,1,nm0000158,tt0109830
1994,Oscar,Writing (Screenplay Written Directly for the Screen),,nm0193485,tt0109831
1994,Oscar,Costume Design,,nm0475794,
1994,Oscar,Actor in a Leading Role,,nm0000151,tt0111161
1994,Oscar,Actress in a Leading Role,,nm0000149,tt0110638
1994,Oscar,Sound Effects Editing,1,nm0282276,tt0008614
1994,Oscar,Visual Effects,,nm1442090,tt0009358
1994,Oscar,Directing,1,nm0000709,tt0109830
1994,Oscar,Short Film (Animated),1,,tt0106446
1994,Oscar,Short Film (Animated),,nm0777474,tt0010308
1994,Oscar,Short Film (Live Action),1,,tt0106961
1994,Oscar,Costume Design,,nm0275067,tt0050037
1994,Oscar,Foreign Language Film,,nm12232371,tt0079013
1994,Oscar,Actor in a Leading Role,,nm0001329,tt0110428
1994,Oscar,Film Editing,1,nm0772831,tt0109830
1994,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),,nm0003141,tt0110428
1994,Oscar,Cinematography,,nm0121281,tt0109830
1994,Oscar,Irving G. Thalberg Memorial Award,1,nm0000142,tt0611205
1994,Oscar,Documentary (Short Subject),,nm0523656,
1994,Oscar,Documentary (Short Subject),,,tt0109308
1994,Oscar,Actor in a Supporting Role,,nm0000641,tt0109830
1994,Oscar,Sound,,,tt0109444
1994,Oscar,Actor in a Supporting Role,,nm0001590,tt2505424
1994,Oscar,Sound Effects Editing,,,tt0109444
1994,Oscar,Art Direction,,,tt0109830
1994,Oscar,Makeup,,,tt0109830
1994,Oscar,Best Picture,1,,tt0109830
1994,Oscar,Sound,,,tt0109830
1994,Oscar,Sound Effects Editing,,,tt0109830
1994,Oscar,Visual Effects,1,,tt0109830
1994,Oscar,Best Picture,,,tt0109831
1994,Oscar,Short Film (Animated),,nm0751133,tt0066487
1994,Oscar,Writing (Screenplay Based on Material Previously Produced or Published),1,nm0744839,tt0109830
1994,Oscar,Foreign Language Film,,nm11990790,tt10095098
1994,Oscar,Writing (Screenplay Written Directly for the Screen),,,tt0110005
1994,Oscar,Film Editing,,,tt0110057
1994,Oscar,Short Film (Live Action),,,tt0110239
1994,Oscar,Art Direction,,,tt0110322
1994,Oscar,Sound,,,tt0110322
